title,num_en_stopword,num_long_vn_word,num_major_word,num_not_alphabet_word,num_only_one_letter,num_other_word,num_short_vn_word,views_count
Thiết kế một bảng Value Proposition Canvas – 5 sai lầm thường gặp,1,251,22,14,0,26,87,856
Nói tạm biệt với NullPointerException trong Java,0,50,39,0,0,44,48,3366
Xây dựng một API server với Rails 5,1,89,73,0,4,33,23,334
Eager loading trong Rails,3,29,66,1,0,77,47,867
React App  với Rails 5.1 API,1,11,68,0,0,14,10,445
12 thủ thuật hữu ích trong JavaScript,4,132,38,0,2,29,119,2922
[Swift3] Unsafe Swift: Sử dụng con trỏ(pointers) Và cách tương tác với C [Phần 2],2,91,63,0,3,41,76,225
Điểm nhấn của AngularJS-P2,2,165,176,60,17,57,92,55
Học sử dụng Accelerometer trong Unity,0,38,10,0,10,13,20,288
Nên sử dụng toán tử == hay === trong Javascript?,13,96,37,0,17,38,72,5777
Dockerize Django Application,1,40,52,0,1,8,35,500
Thực thi và quản lý ứng dụng deploy trong azure với sqlserver,14,46,246,0,2,47,22,406
Làm quen với Rpec trong Rails,10,51,85,0,1,67,41,463
Understand Nodejs,20,823,742,19,13,517,523,790
Lý thuyết xác suất cơ bản sử dụng trong Machine Learning,13,405,98,0,130,252,258,3265
Android Development Useful Tools,4,42,79,3,3,27,16,157
Waterfall vs Agile vs Scrum - Part 3: Scrum là gì?,169,245,326,8,24,274,67,1892
Tips To Boost Up Performance Of Your Ruby On Rails Application,8,88,86,2,6,40,64,40
MONITORING SIDEKIQ USING AWS LAMBDA AND SLACK,5,71,99,1,2,72,63,131
gRPC và ứng dụng nó trong microservices,0,80,97,0,3,34,20,11820
Autodeploy PHP with rocketeer,0,115,120,0,1,50,50,350
Cách sử dụng tính năng Wireless Debugging trên XCode 9,1,32,23,0,0,13,16,525
"Mô hình hoá ""State"" trong swift",2,121,41,4,0,22,59,128
"String, StringBuffer và StringBuilder trong java",7,61,50,0,23,85,18,14405
[Phần 2] Tìm hiểu các tính năng mới trong Laravel 5.5,4,39,133,0,1,43,48,383
Error Handling in React 16,1,48,56,0,0,3,48,777
Xử lý lỗi với try - catch trong Javascript,4,115,37,0,3,28,90,3936
"Binding ""this"" in Javascript",22,109,69,11,10,45,88,2132
Programming languages' milestones: An overview from 1960 - present (Part 2),224,0,174,6,38,275,0,357
Several Lessons Learned with Selenium,107,0,110,4,13,74,0,101
Đằng sau bức ảnh preview của Facebook,1,147,95,0,11,41,149,335
Tại sao rspec test của bạn bị chậm,1,69,34,0,1,38,77,150
Một số lỗi cơ bản gặp khi làm việc với laravel framework,17,0,30,0,2,42,3,2778
Giới thiệu về framework Vue.js,0,34,32,0,1,4,12,509
PHP - Code Style Guide: PSR-1,0,119,84,0,2,49,61,644
Giới thiệu Framework Healthkit trong iOS,1,45,52,0,3,32,29,149
Ngôn ngữ lập trình Perl,5,202,103,0,7,57,69,4059
Local Notifications với UNNotification trên iOS 10,1,140,135,0,0,134,116,1914
Sử dụng Firebase Remote Config trong iOS.,2,56,84,0,1,39,49,524
Những ngộ nhận thường gặp trong công việc kiểm thử phần mềm,0,71,3,4,0,16,28,40
Giới thiệu về Spring Boot: Server-Sent Events,0,34,57,0,0,44,19,644
Chèn Image (icon) vào UILabel,1,3,22,0,0,17,15,376
Xây dựng ứng dụng NativeScript với Sublime Text,1,120,55,0,0,15,73,589
[Android] Play YouTube,2,78,30,0,0,58,28,466
Cách tạo và deploy một ứng dụng đơn giản lên heroku,4,41,49,2,1,15,41,2554
Locate cho ActiveRecord attributes,0,44,42,2,0,6,24,26
How to boost your Vim productivity,19,68,153,0,8,94,101,385
Encoding and Decoding in Swift 4,1,40,49,0,0,18,13,641
Longevity Testing là gì?,0,309,36,4,1,59,91,117
Custom rails errors logs,0,22,23,0,2,10,12,267
Một số thủ thuật làm tăng tốc Rspec test,0,94,144,0,0,31,91,174
Giới thiệu về koa.js,0,26,73,0,1,27,26,1427
RxAlamofire,3,66,78,0,1,50,32,776
In-memory caching trong ASP.NET Core,0,63,94,0,0,37,41,1698
Hook method trong ruby,2,99,111,0,0,53,71,146
[Nodejs] - Todo REST API(Part 1),10,178,193,6,1,55,126,3368
Tạo blog dùng Github và Jekyll,0,18,33,0,1,8,38,1665
Computer Vision - Image Processing - Point Processes,13,100,30,0,7,46,74,1036
Model caching trong Rails (Low-level caching),0,76,74,0,0,34,36,423
Cắt nghĩa những khái niệm thông thường trong Ruby on Rails - Ước gì tôi được biết từ trước,12,123,228,2,12,63,101,1124
Universal Link IOS,0,28,42,0,0,22,21,242
Writing Java-friendly Kotlin code (Phần 3),2,62,29,3,0,16,16,184
Custom Transition Activity ( tạo hiệu ứng chuyển màn hình giống IOS),0,55,35,0,0,41,11,1758
Cursor trong lập trình Android,0,47,36,0,0,49,26,2424
TagsEditText for hashTags,96,0,66,0,7,54,0,322
Một vài tính năng thú vị của Kotlin,3,56,55,16,0,28,45,381
Private method in Java Interface,0,53,161,0,0,6,35,475
Series Hướng Dẫn Lập Trình Ruby on Rails (Phần 8) - Các kỹ thuật trong Rails bạn nên biết(3),3,153,151,0,8,81,101,1485
React v16.0 có gì mới,0,108,113,0,3,22,49,1143
10 lỗi mà Rails developer hay mắc phải,24,189,147,1,1,109,70,278
Neural Network Fundamental 1: Intuition and Notation,1,58,113,0,29,86,72,564
Tự tạo Facade trong Laravel,0,32,61,0,0,40,15,2468
Từ sự diệt vong của nhân loại (Mark Zuckerberg vs Elon Musk) tới trí thông minh nhân tạo,6,362,29,14,6,70,167,597
Automation and Continuous Delivery for iOS Apps using Fastlane tools,10,35,115,0,1,85,49,106
AdWords campaigns - tăng lượt download một cách đơn giản,0,91,22,0,0,18,59,2618
Laravel: Tìm hiểu về queues. (Phần 1),4,127,160,0,2,99,58,3112
Service Objects trong Ruby on Rails,0,84,40,0,0,13,32,223
Tìm hiểu về Node.js CLI và các comand line options hỗ trợ debug,3,87,76,0,6,19,52,394
Sử dụng gem Rails ERD và Annotate trong dự án Rails.,1,60,69,0,4,50,38,531
Đôi điều về Laravel Model,0,17,25,0,0,4,13,803
"Quick example of Node.js, Express and MySQL",115,0,102,1,17,56,0,1884
How to Create a Facebook Messenger Bot with Ruby on Rails,5,34,43,0,2,19,14,427
Part 1: HOW TO RUN PERFORMANCE TESTS USING JMETER ON MOBILE APPS,51,0,50,0,3,35,0,308
ECMAScript proposal: Pattern Matching,217,0,140,1,34,163,0,49
Gửi tệp đính kèm trong email với Amazone SES (send attachment file in email with Amazone SES),0,51,20,0,0,39,57,162
Các việc cần làm để review code hiệu quả,0,106,115,0,1,29,32,799
Tải file mp3 từ Youtube bằng 1 câu lệnh Linux,0,39,37,0,1,34,39,800
What is a URL?,0,121,69,0,1,28,78,761
Strings in switch Statements,0,21,12,0,0,8,10,348
5 extensions google chrome cho nhà phát triển web,0,89,48,1,0,14,44,590
Croller - Thư viện nhỏ tạo circular seekbar,0,37,39,0,0,16,17,370
Những điều bạn có thể chưa biết về Node,2,47,181,0,15,58,71,388
Object và Class - Phần 1,1,197,108,0,2,68,159,374
Design Patterns - Singleton pattern,0,81,39,0,0,16,44,7415
Cache Context Drupal 8 — Part 1,6,118,53,2,5,29,43,198
Một vài thủ thuật cải thiện performance cho Rails,7,103,84,0,6,39,71,304
3 cách để khởi tạo một đối tượng instance trong Javascript,0,108,14,0,0,0,28,1746
[iOS 11] What's New for Developer ?,2,293,91,0,0,102,145,166
Cách dùng SQLite trong Android,0,60,61,4,0,48,53,1178
Đo hiệu năng giữa các PHP Framework phổ biến (phần 1),4,42,36,0,2,46,18,2033
What is PostgREST?,8,142,103,0,2,46,99,312
Refactor bằng việc sử dùng pattern Decorator,0,41,67,0,0,25,22,259
10 tính năng của ES6 lập trình Javascript phải biết,18,86,81,0,3,79,59,2852
PhpUnit Testing in Laravel 5.4 (P2),0,102,53,0,0,25,42,386
Những thay đổi đáng chú ý nhất của iOS 11 mà bạn không nên bỏ qua,2,131,42,0,0,49,84,133
Hướng dẫn tạo khoảng cách giữa các item cách đều nhau trong recycler view,2,31,49,0,6,11,30,2533
Rx trong Kotlin (P1),0,52,51,0,0,20,28,1244
Android NDK: Giới thiệu và hướng dẫn sử dụng Kotlin với C/C++,2,41,48,0,1,49,37,3785
RESTful Services: Tóm tắt về HTTP,0,339,182,0,0,29,76,1653
Lisk và Ethereum,11,157,35,59,4,68,73,766
Hướng dẫn tạo ứng dụng web Python đơn giản trên Google App Engine,1,37,64,0,0,10,22,1473
Design Patterns in Ruby: Observer,19,65,52,0,2,26,37,249
Tìm hiểu về thư viện axios,0,19,42,0,0,21,7,29196
Trình biên dịch Javascript JIT (Just-in-time),4,188,71,1,0,54,108,2263
Tối ưu hoá UI của ứng dụng có thực sự cần thiết - Android Performance [Part2],31,88,83,0,7,23,50,973
CoordinatorLayout in Android,0,51,64,0,0,26,40,6468
Xây dựng API với grape và grape swagger,0,13,46,0,0,15,12,218
7 pattern để cấu trúc lại ActiveRecord Models,5,105,88,0,6,22,86,187
Software Development Process Model - Part 1,95,0,127,0,11,113,0,215
JPA tut,9,280,160,0,9,101,183,1925
Javascript async và defer,0,3,3,0,0,1,5,10584
Tăng tốc cho React,0,94,62,0,14,12,38,2007
Điều khiển thời gian với gem timecop,4,63,43,0,2,46,31,158
Laravel: Eloquent relationships,0,34,20,0,3,22,46,1146
Databases on Android with Anko and Kotlin,14,35,38,0,1,66,20,490
Laravel 5x Shopping cart (p2),8,42,45,0,1,27,30,5952
Thao tác cơ bản với File và Directory trong Ruby,0,57,23,0,1,6,32,729
Tìm hiểu mô hình xoắn ốc Win - Win (Win – Win Spiral Model),0,447,3,6,3,50,70,1527
Authenticate với Github trong Ruby on rails,0,6,41,0,1,6,6,219
Bắt Đầu với Javascript (P5),1,154,22,0,3,22,107,323
Những thất bại và những điều QA cần biết.,3,213,110,15,1,36,94,203
Play Framework và cách truy cập SQL database,0,37,89,0,0,26,12,381
"Tạo trang landing page với Sinatra, Google Spreadsheets và Ruby",7,41,93,0,0,35,44,173
Redis Trong laravel,0,80,84,0,0,13,72,3054
Eloquent trong Laravel 5.3,1,185,246,0,1,112,159,7050
Rails Chat Application - Part I,0,42,96,0,2,25,34,231
"Kotlin Tips : Sử dụng Singleton, Utility Functions, Group Object Initialization và nhiều hơn nữa",2,67,48,1,0,18,39,304
ObjectBox database,4,105,105,0,0,50,45,369
Vài thứ thú vị với Github,11,240,118,0,3,64,154,581
Bàn về JS - Làm thế nào để xác định this?,3,105,186,0,5,50,138,1142
Optional trong Swift,17,60,85,3,2,55,68,1915
ASP.NET MVC Tip #8 – Tạo ASP.NET MVC GridView Helper Method,2,91,50,3,6,44,48,424
Tạo nhiều version chất lượng cho video như Youtube mà không làm ảnh hưởng performance của web-app,1,39,61,0,2,59,46,258
"GUIDELINES, BARRIERS, CHAINS AND GROUPS trong CONSTRAINTLAYOUT",0,71,63,0,0,50,41,1458
20 câu hỏi phỏng vấn về mobile testing,0,286,146,0,5,49,58,809
Những câu lệnh cơ bản về SQL (  Phần 2),12,50,66,0,3,32,42,302
Sử dụng gem Pundit trong ứng dụng rails,2,44,40,0,0,7,41,901
Custom Validation Rule Laravel 5.5,2,54,101,0,0,27,60,5925
Top 20 SQL Management Tools (Phần 2),3,394,135,1,2,50,103,3393
"Unit test Nodejs project with mocha, chai, supertest and sinon",24,16,84,3,2,65,12,1376
Tìm hiểu về testNG framework (Phần 4),17,251,222,2,7,136,105,1126
Tiến hành kiểm thử bảo mật cho các ứng dụng Web,0,381,36,0,0,21,81,681
Angular 2 căn bản - Phần 1: Giới thiệu về angular 2 và tạo web app đơn giản,1,72,102,0,0,24,46,2453
Top 15 công cụ kiểm thử hiệu năng của năm 2017,1,612,143,0,0,136,175,1709
Facial Recognition System: Face Alignment,110,0,75,0,4,82,0,1609
"Session, Cookie và Cache, bạn đã thực sự hiểu chúng??",0,156,78,0,2,14,93,39199
8 công cụ năng suất cần có cho các nhà quản lý đội ngũ kỹ sư phần mềm,1,333,41,0,0,28,84,2019
Rails's Security Checklist,3,131,112,0,1,44,73,75
Vịnh xuân quyền và những tố chất cần có của một Tester,0,167,28,3,0,15,58,337
[React Native] Push Notification,0,34,43,0,0,14,10,4336
Pattern Matching Algorithms P.2,21,251,73,18,85,179,206,738
QUẢN LÝ CHU KÌ KIỂM THỬ HIỆU SUẤT AGILE (Phần I),14,647,26,0,0,25,123,106
Grape api rails .,0,92,31,0,0,19,27,207
Công Cụ tìm kiếm và phân tích dữ liệu - ElasticSearch,4,80,34,0,1,37,26,525
TÌM HIỂU VỀ LỖI PHẦN MỀM VÀ MẸO ĐỂ TẠO MỘT BÁO CÁO LỖI TỐT,2,267,24,6,1,30,153,2217
How to build your own GEM in Ruby,324,0,161,2,23,180,0,26
Design Patterns - Prototype,17,73,88,0,5,20,42,2929
Làm thế nào để tiếp cận hiệu quả Pentest trong kiểm thử bảo mật ứng dụng Web (Phần I),13,354,156,0,1,50,267,922
Vòng đời của bug,4,42,43,0,1,30,13,2935
Thiết lập SSL ở localhost với puma,1,73,58,0,0,26,22,481
Cách xác định đối tượng UI bằng Selenium Webdriver,7,107,59,2,0,15,35,1088
Laravel deep dive: Task Scheduling,5,111,86,0,0,62,100,533
Phát triển Android hiện đại với Kotlin (Phần 1),23,102,117,0,0,74,39,925
Make a Different in Software Testing Basics - Phần 3,2,179,7,0,1,17,56,158
RxSwift by Examples #3 – Networking,4,93,258,0,0,76,84,662
Đơn giản hóa test plan bằng 5W2H,34,206,102,1,4,41,60,755
Tạo ứng dụng ReactJS bằng Create React App,0,36,19,0,1,1,18,2712
【PHP】Giá trị của $_FILES['userfile']['type'] có đáng tin cậy?,1,64,142,25,4,78,42,484
Android demo application of creating QR code using Kotlin,91,0,105,2,11,58,0,3512
Học về Git trong 30 phút - Phần II,0,75,61,0,1,24,51,115
4 Sai lầm phổ biến của tôi khi là một Tester,0,205,23,0,0,0,85,379
Một vài lưu ý khi cấu hình môi trường web,3,98,148,1,6,63,54,953
Tại sao phần mềm có bug?,1,252,57,1,1,14,89,907
Laravel Service Container in Depth & Tips to Customize Your Application,27,528,905,0,5,248,239,2263
Several bad practices in Angular,614,0,347,31,84,467,0,1474
Hướng dẫn debug Wireless và multi simulator trên Xcode9,1,23,49,0,0,10,11,193
Google Analytics: Event tracking,3,239,176,26,5,96,119,1663
Tự học Swift - Part 2,1,24,17,0,0,17,22,47
Bắt đầu với Reactjs- Phần 3: ReactJS with Redux,29,87,135,6,4,46,30,4508
Meaningful name in code <P1>,4,96,56,0,15,24,88,75
Tuỳ biến input file type,0,5,9,0,0,0,10,5799
Khởi động ứng dụng Ruby/Rails lớn nhanh hơn với bootsnap,1,112,30,0,4,29,54,205
Behaviour Driven Development. Có thực sự tốt hơn cho Agile? (Phần II),0,230,49,2,0,44,58,147
Vòng đời kiểm thử trong một vài mô hình phát triển phần mềm phổ biến hiện nay,0,511,71,2,3,26,113,6509
Kiểm thử tải ứng dụng trước khi release,0,129,51,0,0,17,71,297
Cách kiểm thử tính năng Email của một ứng dụng.,0,524,110,2,0,24,239,201
100+ Công Cụ Kiểm Thử Phần Mềm - Phần IV,1,211,45,0,2,44,78,194
Sử dụng framework Vision để xử lý Text Detection trong iOS11,1,95,59,0,0,31,49,233
N+1 Query Rails,0,40,9,0,2,0,41,1191
Phân biệt các khái niệm dễ nhầm lẫn trong kiểm thử phần mềm,13,143,100,2,3,51,61,1783
Slick js và Slick js rails,0,27,92,0,8,111,21,4663
Socket IO in PHP,0,0,1,0,1,2,0,86
HTTP Status Codes,3,127,93,0,0,18,58,391
Tìm hiểu về Selendroid (Phần 2),2,50,176,0,0,85,31,563
"Preload, Eagerload, Includes and Joins",0,57,35,0,0,8,32,338
Hướng dẫn lập trình macOS phần 3,1,89,79,3,0,67,69,71
Objects In Javascript,223,0,146,2,16,152,0,229
Hiểu biết thêm về Animation trong CSS3,0,45,25,0,1,12,20,2124
Scaled Agile Framework (SAFe®),0,494,20,0,1,91,103,614
Laravel Activitylog - Ghi lại hoạt động nguời dùng trong Laravel,0,42,16,0,0,5,17,1525
Mindly là gì? Ứng dụng tạo mind map các ý tưởng của bạn.,3,97,76,39,0,25,42,217
Hướng dẫn test ứng dụng trên điện thoại,4,540,74,3,4,19,166,941
js-dos A javascript version of dosbox that can run dos programs and games in browser,3,13,30,0,2,43,18,97
Tìm hiểu về Database(Data) Testing,4,527,168,0,0,87,150,880
Customize Scrollbar trong trình duyệt với CSS,0,41,22,0,0,43,31,15353
Tạo Star Rating đơn giản bằng HTML radio & CSS3,0,36,15,0,0,10,13,3333
Một số cách viết JavaScript ngắn gọn hơn,7,25,79,0,39,122,24,695
Tạo botchat facebook với thư viện fbchat,2,98,40,0,0,47,95,1749
Upload video in Ruby on Rails use gem Carrierwave,1,37,30,0,0,24,27,535
5 Thuộc tính của thẻ img bạn nên biết,2,115,17,0,0,49,61,5087
Đánh giá tài liệu đặc tả SRS và tạo ra Test Scenarios,2,270,39,0,1,24,53,2614
TOP 10 CÔNG CỤ KIẾM THỬ TỰ ĐỘNG CHO MOBILE APPS,0,246,86,4,1,38,76,1754
5 thách thức chính trong việc kiểm tra các ứng dụng di động,0,256,29,0,3,13,70,102
Một vài lời khuyên cho việc lập kế hoạch nghề nghiệp,1,625,3,0,0,9,146,1581
Tìm hiểu App Search (Phần 2),3,21,62,2,0,44,22,48
Cuộn nhanh hơn với RecycleView,4,30,31,1,1,30,26,451
Dependency Injection với Dagger 2 trong Android,0,108,70,0,0,34,33,6270
Cách tạo WordPress Mega Menu - Phần 6 (Code Mega Menu CSS - Desktop),2,18,119,0,0,26,9,552
Giới thiệu về Process Quality Assurance(PQA),0,206,30,10,0,47,52,4898
Giới thiệu về Gem State Machine,1,134,49,0,0,22,36,236
Docker: Chưa biết gì đến biết dùng (Phần 1- Lịch sử),39,265,247,3,25,109,202,92489
Những kiến thức Java Core PHẢI BIẾT để bắt đầu làm Automation Test (Part 2),9,435,244,7,11,93,216,1553
Giới hạn số dòng text với CSS,8,30,37,0,0,32,38,5003
Công nghệ phần mềm hướng Agent,1,534,5,14,3,195,156,663
Kiểm thử Tăng tiến - Incremental Testing là gì?,5,434,226,15,57,83,158,1229
Classification with Machine Learning,468,4,254,14,33,404,0,191
Managing threads with Queue and SizedQueue,3,153,96,0,0,17,98,108
Render React Ở Phía Server,1,152,205,6,1,23,76,4619
Mạng lan truyền ngược,3,476,48,15,151,175,286,1752
Upload video và thay đổi định dạng dùng service AWS,1,68,54,0,9,42,56,163
Các tính năng mới của laravel 5.5 (p1),0,68,56,0,0,17,48,308
Các câu lệnh trong Advanced SQL + SQL Functions.,1,49,24,0,0,100,32,593
Redux in Depth: Tại sao immutability là bắt buộc với Redux?,4,105,161,0,10,103,51,2180
Docker - Giải pháp cho việc ảo hóa cấp hệ điều hành trên Linux,2,93,71,0,0,9,60,1595
Beginning Machine Learning Series: Roadmap,363,0,148,5,27,257,0,770
Tìm hiểu về Software Testing Life Cycle (STLC),1,299,77,0,0,24,91,1356
Quản lý log ứng dụng với GrayLog 2,4,116,126,0,5,53,73,3552
"Phân biệt giữa Front End, Back End và Full Stack",1,162,134,10,1,66,84,39577
Học Webpack trong 15 phút,0,198,74,0,0,29,115,1534
Nguyên tắc SOLID trong lập trình Ruby,46,170,87,0,14,67,50,524
Tìm hiểu Laravel từ số 0 (P10),1,63,65,5,0,28,80,602
Tích hợp Google street view vào ứng dụng iOS,2,105,155,1,3,79,70,286
Build và test app sử dụng Apple Push Notification Service (APNs),3,36,108,0,3,35,42,3690
Giới thiệu về Elementor plugin cho wordpress,3,45,59,0,0,20,16,2683
4 Sass Mixins tiện lợi  trong Bootstrap 4,0,73,36,0,0,42,55,803
Gọi AJAX trong Rails 5.1 sử dụng jQuery (hoặc không :)),0,72,106,0,0,10,58,913
Giới thiệu về FreeCodeCampGuide,0,16,5,0,0,4,11,46
